time;Sp;Ipg1;Ipg2;Sc;Icg1;Icg2;N;
20350;0.9921;65.2158;727.747;0.00751196;7.76064e-10;5.5129;799.476;
20360;0.992116;65.2123;727.764;0.0074954;7.66654e-10;5.50078;799.476;
20370;0.992131;65.2089;727.78;0.00747889;7.57358e-10;5.48869;799.477;
20380;0.992146;65.2055;727.796;0.00746241;7.48175e-10;5.47663;799.478;
20390;0.992161;65.2021;727.812;0.00744596;7.39104e-10;5.46459;799.478;
20400;0.992176;65.1987;727.828;0.00742956;7.30142e-10;5.45258;799.479;
20410;0.992191;65.1953;727.844;0.00741318;7.21289e-10;5.4406;799.48;
20420;0.992206;65.1919;727.86;0.00739685;7.12543e-10;5.42864;799.481;
20430;0.992221;65.1885;727.876;0.00738055;7.03904e-10;5.4167;799.481;
20440;0.992236;65.1851;727.892;0.00736428;6.95369e-10;5.4048;799.482;
20450;0.992251;65.1817;727.908;0.00734805;6.86937e-10;5.39292;799.483;
20460;0.992266;65.1784;727.924;0.00733186;6.78608e-10;5.38106;799.483;
20470;0.99228;65.175;727.94;0.0073157;6.7038e-10;5.36923;799.484;
20480;0.992295;65.1717;727.956;0.00729958;6.62251e-10;5.35743;799.485;
20490;0.99231;65.1683;727.972;0.0072835;6.54221e-10;5.34565;799.485;
20500;0.992325;65.165;727.988;0.00726745;6.46289e-10;5.3339;799.486;
20510;0.992339;65.1617;728.003;0.00725143;6.38452e-10;5.32218;799.487;
20520;0.992354;65.1584;728.019;0.00723545;6.30711e-10;5.31048;799.488;
20530;0.992369;65.1551;728.035;0.0072195;6.23063e-10;5.2988;799.488;
20540;0.992383;65.1518;728.05;0.00720359;6.15508e-10;5.28715;799.489;
20550;0.992398;65.1485;728.066;0.00718772;6.08045e-10;5.27553;799.49;
20560;0.992412;65.1452;728.082;0.00717188;6.00672e-10;5.26393;799.49;
20570;0.992427;65.1419;728.097;0.00715607;5.93389e-10;5.25236;799.491;
20580;0.992441;65.1386;728.113;0.0071403;5.86193e-10;5.24081;799.492;
20590;0.992456;65.1354;728.128;0.00712456;5.79086e-10;5.22929;799.492;
20600;0.99247;65.1321;728.144;0.00710886;5.72064e-10;5.21779;799.493;
20610;0.992484;65.1289;728.159;0.00709319;5.65127e-10;5.20632;799.494;
20620;0.992499;65.1256;728.174;0.00707756;5.58275e-10;5.19488;799.494;
20630;0.992513;65.1224;728.19;0.00706196;5.51505e-10;5.18345;799.495;
20640;0.992527;65.1191;728.205;0.0070464;5.44818e-10;5.17206;799.496;
20650;0.992541;65.1159;728.22;0.00703087;5.38212e-10;5.16069;799.496;
20660;0.992556;65.1127;728.235;0.00701537;5.31685e-10;5.14934;799.497;
20670;0.99257;65.1095;728.251;0.00699991;5.25238e-10;5.13802;799.498;
20680;0.992584;65.1063;728.266;0.00698448;5.18869e-10;5.12672;799.498;
20690;0.992598;65.1031;728.281;0.00696909;5.12578e-10;5.11545;799.499;
20700;0.992612;65.0999;728.296;0.00695373;5.06362e-10;5.1042;799.5;
20710;0.992626;65.0968;728.311;0.0069384;5.00222e-10;5.09298;799.5;
20720;0.99264;65.0936;728.326;0.00692311;4.94157e-10;5.08178;799.501;
20730;0.992654;65.0904;728.341;0.00690785;4.88165e-10;5.0706;799.502;
20740;0.992668;65.0873;728.356;0.00689263;4.82245e-10;5.05945;799.502;
20750;0.992682;65.0841;728.371;0.00687743;4.76397e-10;5.04833;799.503;
20760;0.992696;65.081;728.386;0.00686227;4.70621e-10;5.03723;799.504;
20770;0.99271;65.0778;728.401;0.00684715;4.64914e-10;5.02615;799.504;
20780;0.992724;65.0747;728.416;0.00683206;4.59276e-10;5.0151;799.505;
20790;0.992738;65.0716;728.43;0.006817;4.53707e-10;5.00407;799.506;
20800;0.992751;65.0685;728.445;0.00680197;4.48205e-10;4.99307;799.506;
20810;0.992765;65.0654;728.46;0.00678698;4.4277e-10;4.98209;799.507;
20820;0.992779;65.0623;728.475;0.00677202;4.37401e-10;4.97113;799.508;
20830;0.992792;65.0592;728.489;0.00675709;4.32097e-10;4.9602;799.508;
20840;0.992806;65.0561;728.504;0.0067422;4.26858e-10;4.94929;799.509;
20850;0.99282;65.053;728.518;0.00672734;4.21682e-10;4.9384;799.509;
20860;0.992833;65.0499;728.533;0.00671251;4.16568e-10;4.92754;799.51;
20870;0.992847;65.0469;728.548;0.00669771;4.11517e-10;4.91671;799.511;
20880;0.99286;65.0438;728.562;0.00668295;4.06527e-10;4.90589;799.511;
20890;0.992874;65.0408;728.577;0.00666822;4.01597e-10;4.8951;799.512;
20900;0.992887;65.0377;728.591;0.00665352;3.96727e-10;4.88434;799.513;
20910;0.992901;65.0347;728.605;0.00663885;3.91916e-10;4.8736;799.513;
20920;0.992914;65.0316;728.62;0.00662422;3.87164e-10;4.86288;799.514;
20930;0.992928;65.0286;728.634;0.00660962;3.82469e-10;4.85218;799.515;
20940;0.992941;65.0256;728.649;0.00659505;3.77831e-10;4.84151;799.515;
20950;0.992954;65.0226;728.663;0.00658051;3.73249e-10;4.83086;799.516;
20960;0.992968;65.0196;728.677;0.006566;3.68723e-10;4.82024;799.516;
20970;0.992981;65.0166;728.691;0.00655153;3.64252e-10;4.80963;799.517;
20980;0.992994;65.0136;728.705;0.00653709;3.59834e-10;4.79906;799.518;
20990;0.993007;65.0106;728.72;0.00652267;3.55471e-10;4.7885;799.518;
21000;0.993021;65.0076;728.734;0.0065083;3.5116e-10;4.77797;799.519;
21010;0.993034;65.0047;728.748;0.00649395;3.46902e-10;4.76746;799.52;
21020;0.993047;65.0017;728.762;0.00647963;3.42695e-10;4.75697;799.52;
21030;0.99306;64.9987;728.776;0.00646535;3.38539e-10;4.74651;799.521;
21040;0.993073;64.9958;728.79;0.0064511;3.34434e-10;4.73607;799.521;
21050;0.993086;64.9929;728.804;0.00643687;3.30378e-10;4.72565;799.522;
21060;0.993099;64.9899;728.818;0.00642268;3.26372e-10;4.71525;799.523;
21070;0.993112;64.987;728.832;0.00640852;3.22414e-10;4.70488;799.523;
21080;0.993125;64.9841;728.846;0.0063944;3.18504e-10;4.69453;799.524;
21090;0.993138;64.9811;728.86;0.0063803;3.14642e-10;4.68421;799.524;
21100;0.993151;64.9782;728.873;0.00636623;3.10826e-10;4.6739;799.525;
21110;0.993164;64.9753;728.887;0.0063522;3.07057e-10;4.66362;799.526;
21120;0.993177;64.9724;728.901;0.0063382;3.03333e-10;4.65336;799.526;
21130;0.993189;64.9695;728.915;0.00632422;2.99655e-10;4.64312;799.527;
21140;0.993202;64.9667;728.928;0.00631028;2.96021e-10;4.63291;799.527;
21150;0.993215;64.9638;728.942;0.00629637;2.92431e-10;4.62272;799.528;
21160;0.993228;64.9609;728.956;0.00628249;2.88885e-10;4.61255;799.529;
21170;0.99324;64.958;728.969;0.00626864;2.85382e-10;4.6024;799.529;
21180;0.993253;64.9552;728.983;0.00625482;2.81921e-10;4.59227;799.53;
21190;0.993266;64.9523;728.996;0.00624103;2.78502e-10;4.58217;799.53;
21200;0.993278;64.9495;729.01;0.00622727;2.75125e-10;4.57209;799.531;
21210;0.993291;64.9466;729.023;0.00621354;2.71788e-10;4.56203;799.532;
21220;0.993303;64.9438;729.037;0.00619984;2.68492e-10;4.552;799.532;
21230;0.993316;64.941;729.05;0.00618617;2.65236e-10;4.54198;799.533;
21240;0.993328;64.9382;729.064;0.00617253;2.6202e-10;4.53199;799.533;
21250;0.993341;64.9353;729.077;0.00615892;2.58842e-10;4.52202;799.534;
21260;0.993353;64.9325;729.09;0.00614534;2.55703e-10;4.51207;799.535;
21270;0.993366;64.9297;729.104;0.00613179;2.52602e-10;4.50214;799.535;
21280;0.993378;64.9269;729.117;0.00611827;2.49539e-10;4.49223;799.536;
21290;0.993391;64.9242;729.13;0.00610478;2.46512e-10;4.48235;799.536;
21300;0.993403;64.9214;729.144;0.00609132;2.43523e-10;4.47249;799.537;
21310;0.993415;64.9186;729.157;0.00607789;2.4057e-10;4.46265;799.537;
21320;0.993428;64.9158;729.17;0.00606449;2.37652e-10;4.45283;799.538;
21330;0.99344;64.9131;729.183;0.00605112;2.3477e-10;4.44303;799.539;
21340;0.993452;64.9103;729.196;0.00603778;2.31923e-10;4.43325;799.539;
21350;0.993464;64.9075;729.209;0.00602447;2.2911e-10;4.4235;799.54;
21360;0.993476;64.9048;729.222;0.00601118;2.26332e-10;4.41377;799.54;
21370;0.993489;64.9021;729.235;0.00599793;2.23587e-10;4.40405;799.541;
21380;0.993501;64.8993;729.248;0.0059847;2.20875e-10;4.39436;799.541;
21390;0.993513;64.8966;729.261;0.00597151;2.18197e-10;4.38469;799.542;
21400;0.993525;64.8939;729.274;0.00595834;2.15551e-10;4.37505;799.543;
21410;0.993537;64.8912;729.287;0.0059452;2.12937e-10;4.36542;799.543;
21420;0.993549;64.8885;729.3;0.00593209;2.10354e-10;4.35581;799.544;
21430;0.993561;64.8858;729.313;0.00591901;2.07803e-10;4.34623;799.544;
21440;0.993573;64.8831;729.326;0.00590596;2.05283e-10;4.33666;799.545;
21450;0.993585;64.8804;729.338;0.00589294;2.02793e-10;4.32712;799.545;
21460;0.993597;64.8777;729.351;0.00587995;2.00334e-10;4.3176;799.546;
21470;0.993609;64.875;729.364;0.00586698;1.97904e-10;4.3081;799.547;
21480;0.993621;64.8723;729.377;0.00585404;1.95504e-10;4.29862;799.547;
21490;0.993632;64.8697;729.389;0.00584113;1.93133e-10;4.28916;799.548;
21500;0.993644;64.867;729.402;0.00582825;1.90791e-10;4.27972;799.548;
21510;0.993656;64.8643;729.415;0.0058154;1.88477e-10;4.2703;799.549;
21520;0.993668;64.8617;729.427;0.00580258;1.86191e-10;4.2609;799.549;
21530;0.99368;64.8591;729.44;0.00578978;1.83933e-10;4.25152;799.55;
21540;0.993691;64.8564;729.452;0.00577702;1.81703e-10;4.24217;799.55;
21550;0.993703;64.8538;729.465;0.00576428;1.79499e-10;4.23283;799.551;
21560;0.993715;64.8512;729.477;0.00575157;1.77322e-10;4.22351;799.552;
21570;0.993726;64.8485;729.49;0.00573888;1.75171e-10;4.21422;799.552;
21580;0.993738;64.8459;729.502;0.00572623;1.73047e-10;4.20494;799.553;
21590;0.993749;64.8433;729.515;0.0057136;1.70948e-10;4.19569;799.553;
21600;0.993761;64.8407;729.527;0.005701;1.68875e-10;4.18646;799.554;
21610;0.993773;64.8381;729.539;0.00568843;1.66827e-10;4.17724;799.554;
21620;0.993784;64.8355;729.552;0.00567589;1.64804e-10;4.16805;799.555;
21630;0.993796;64.8329;729.564;0.00566337;1.62805e-10;4.15887;799.555;
21640;0.993807;64.8304;729.576;0.00565088;1.6083e-10;4.14972;799.556;
21650;0.993818;64.8278;729.589;0.00563842;1.5888e-10;4.14059;799.556;
21660;0.99383;64.8252;729.601;0.00562598;1.56953e-10;4.13147;799.557;
21670;0.993841;64.8227;729.613;0.00561358;1.55049e-10;4.12238;799.558;
21680;0.993853;64.8201;729.625;0.0056012;1.53169e-10;4.11331;799.558;
21690;0.993864;64.8176;729.637;0.00558885;1.51311e-10;4.10425;799.559;
21700;0.993875;64.815;729.649;0.00557652;1.49476e-10;4.09522;799.559;
21710;0.993886;64.8125;729.662;0.00556422;1.47663e-10;4.0862;799.56;
21720;0.993898;64.8099;729.674;0.00555195;1.45873e-10;4.07721;799.56;
21730;0.993909;64.8074;729.686;0.00553971;1.44103e-10;4.06823;799.561;
21740;0.99392;64.8049;729.698;0.00552749;1.42356e-10;4.05928;799.561;
21750;0.993931;64.8024;729.71;0.0055153;1.40629e-10;4.05034;799.562;
21760;0.993943;64.7999;729.722;0.00550314;1.38924e-10;4.04143;799.562;
21770;0.993954;64.7974;729.733;0.005491;1.37239e-10;4.03253;799.563;
21780;0.993965;64.7949;729.745;0.00547889;1.35574e-10;4.02366;799.563;
21790;0.993976;64.7924;729.757;0.00546681;1.3393e-10;4.0148;799.564;
21800;0.993987;64.7899;729.769;0.00545475;1.32306e-10;4.00596;799.564;
21810;0.993998;64.7874;729.781;0.00544272;1.30701e-10;3.99714;799.565;
21820;0.994009;64.7849;729.793;0.00543072;1.29116e-10;3.98834;799.565;
21830;0.99402;64.7825;729.804;0.00541874;1.2755e-10;3.97956;799.566;
21840;0.994031;64.78;729.816;0.00540679;1.26003e-10;3.9708;799.566;
21850;0.994042;64.7775;729.828;0.00539487;1.24475e-10;3.96206;799.567;
21860;0.994053;64.7751;729.84;0.00538297;1.22965e-10;3.95334;799.567;
21870;0.994064;64.7726;729.851;0.0053711;1.21473e-10;3.94464;799.568;
21880;0.994075;64.7702;729.863;0.00535925;1.2e-10;3.93595;799.568;
21890;0.994085;64.7677;729.875;0.00534743;1.18545e-10;3.92729;799.569;
21900;0.994096;64.7653;729.886;0.00533564;1.17107e-10;3.91864;799.57;
21910;0.994107;64.7629;729.898;0.00532387;1.15687e-10;3.91001;799.57;
21920;0.994118;64.7605;729.909;0.00531213;1.14284e-10;3.90141;799.571;
21930;0.994129;64.758;729.921;0.00530041;1.12897e-10;3.89282;799.571;
21940;0.994139;64.7556;729.932;0.00528872;1.11528e-10;3.88425;799.572;
21950;0.99415;64.7532;729.944;0.00527706;1.10176e-10;3.87569;799.572;
21960;0.994161;64.7508;729.955;0.00526542;1.08839e-10;3.86716;799.573;
21970;0.994171;64.7484;729.967;0.0052538;1.07519e-10;3.85865;799.573;
21980;0.994182;64.746;729.978;0.00524222;1.06215e-10;3.85015;799.574;
21990;0.994193;64.7437;729.989;0.00523065;1.04927e-10;3.84167;799.574;
22000;0.994203;64.7413;730.001;0.00521912;1.03654e-10;3.83322;799.575;
22010;0.994214;64.7389;730.012;0.00520761;1.02397e-10;3.82478;799.575;
22020;0.994224;64.7365;730.023;0.00519612;1.01155e-10;3.81636;799.576;
22030;0.994235;64.7342;730.034;0.00518466;9.99282e-11;3.80795;799.576;
22040;0.994245;64.7318;730.046;0.00517322;9.87162e-11;3.79957;799.577;
22050;0.994256;64.7295;730.057;0.00516181;9.75189e-11;3.7912;799.577;
22060;0.994266;64.7271;730.068;0.00515043;9.63361e-11;3.78285;799.578;
22070;0.994277;64.7248;730.079;0.00513907;9.51676e-11;3.77453;799.578;
22080;0.994287;64.7224;730.09;0.00512773;9.40134e-11;3.76621;799.578;
22090;0.994297;64.7201;730.102;0.00511642;9.28731e-11;3.75792;799.579;
22100;0.994308;64.7178;730.113;0.00510514;9.17466e-11;3.74965;799.579;
22110;0.994318;64.7155;730.124;0.00509387;9.06339e-11;3.74139;799.58;
22120;0.994328;64.7132;730.135;0.00508264;8.95346e-11;3.73315;799.58;
22130;0.994339;64.7108;730.146;0.00507143;8.84486e-11;3.72493;799.581;
22140;0.994349;64.7085;730.157;0.00506024;8.73758e-11;3.71673;799.581;
22150;0.994359;64.7062;730.168;0.00504908;8.6316e-11;3.70855;799.582;
22160;0.994369;64.7039;730.179;0.00503794;8.52691e-11;3.70038;799.582;
22170;0.99438;64.7017;730.19;0.00502683;8.42349e-11;3.69223;799.583;
22180;0.99439;64.6994;730.2;0.00501574;8.32132e-11;3.6841;799.583;
22190;0.9944;64.6971;730.211;0.00500468;8.22039e-11;3.67599;799.584;
22200;0.99441;64.6948;730.222;0.00499364;8.12068e-11;3.66789;799.584;
22210;0.99442;64.6925;730.233;0.00498262;8.02219e-11;3.65982;799.585;
22220;0.99443;64.6903;730.244;0.00497163;7.92488e-11;3.65176;799.585;
22230;0.99444;64.688;730.255;0.00496067;7.82876e-11;3.64371;799.586;
22240;0.99445;64.6858;730.265;0.00494972;7.73381e-11;3.63569;799.586;
22250;0.99446;64.6835;730.276;0.0049388;7.64e-11;3.62768;799.587;
22260;0.99447;64.6813;730.287;0.00492791;7.54733e-11;3.6197;799.587;
22270;0.99448;64.679;730.297;0.00491704;7.45579e-11;3.61172;799.588;
22280;0.99449;64.6768;730.308;0.00490619;7.36536e-11;3.60377;799.588;
22290;0.9945;64.6746;730.319;0.00489537;7.27602e-11;3.59583;799.589;
22300;0.99451;64.6723;730.329;0.00488457;7.18777e-11;3.58791;799.589;
22310;0.99452;64.6701;730.34;0.0048738;7.10059e-11;3.58001;799.589;
22320;0.99453;64.6679;730.35;0.00486305;7.01446e-11;3.57213;799.59;
22330;0.99454;64.6657;730.361;0.00485232;6.92938e-11;3.56426;799.59;
22340;0.99455;64.6635;730.372;0.00484161;6.84533e-11;3.55641;799.591;
22350;0.994559;64.6613;730.382;0.00483093;6.7623e-11;3.54858;799.591;
22360;0.994569;64.6591;730.393;0.00482028;6.68028e-11;3.54076;799.592;
22370;0.994579;64.6569;730.403;0.00480964;6.59925e-11;3.53297;799.592;
22380;0.994589;64.6547;730.413;0.00479903;6.51921e-11;3.52519;799.593;
22390;0.994598;64.6526;730.424;0.00478845;6.44013e-11;3.51742;799.593;
22400;0.994608;64.6504;730.434;0.00477788;6.36202e-11;3.50967;799.594;
22410;0.994618;64.6482;730.445;0.00476734;6.28485e-11;3.50194;799.594;
22420;0.994627;64.646;730.455;0.00475682;6.20862e-11;3.49423;799.595;
22430;0.994637;64.6439;730.465;0.00474633;6.13331e-11;3.48654;799.595;
22440;0.994647;64.6417;730.475;0.00473586;6.05892e-11;3.47886;799.595;
22450;0.994656;64.6396;730.486;0.00472541;5.98543e-11;3.47119;799.596;
22460;0.994666;64.6374;730.496;0.00471499;5.91282e-11;3.46355;799.596;
22470;0.994675;64.6353;730.506;0.00470459;5.8411e-11;3.45592;799.597;
22480;0.994685;64.6332;730.516;0.00469421;5.77025e-11;3.44831;799.597;
22490;0.994694;64.631;730.527;0.00468385;5.70026e-11;3.44071;799.598;
22500;0.994704;64.6289;730.537;0.00467352;5.63112e-11;3.43313;799.598;
22510;0.994713;64.6268;730.547;0.00466321;5.56282e-11;3.42557;799.599;
22520;0.994723;64.6247;730.557;0.00465292;5.49534e-11;3.41803;799.599;
22530;0.994732;64.6225;730.567;0.00464266;5.42869e-11;3.4105;799.599;
22540;0.994742;64.6204;730.577;0.00463241;5.36284e-11;3.40299;799.6;
22550;0.994751;64.6183;730.587;0.00462219;5.29779e-11;3.39549;799.6;
22560;0.99476;64.6162;730.597;0.004612;5.23353e-11;3.38801;799.601;
22570;0.99477;64.6141;730.607;0.00460182;5.17005e-11;3.38055;799.601;
22580;0.994779;64.6121;730.617;0.00459167;5.10734e-11;3.3731;799.602;
22590;0.994788;64.61;730.627;0.00458154;5.04538e-11;3.36567;799.602;
22600;0.994798;64.6079;730.637;0.00457143;4.98419e-11;3.35826;799.603;
22610;0.994807;64.6058;730.647;0.00456134;4.92373e-11;3.35086;799.603;
22620;0.994816;64.6037;730.657;0.00455128;4.864e-11;3.34348;799.603;
22630;0.994825;64.6017;730.667;0.00454124;4.805e-11;3.33611;799.604;
22640;0.994835;64.5996;730.676;0.00453122;4.74672e-11;3.32876;799.604;
22650;0.994844;64.5976;730.686;0.00452122;4.68914e-11;3.32143;799.605;
22660;0.994853;64.5955;730.696;0.00451125;4.63227e-11;3.31411;799.605;
22670;0.994862;64.5935;730.706;0.0045013;4.57608e-11;3.30681;799.606;
22680;0.994871;64.5914;730.716;0.00449136;4.52057e-11;3.29953;799.606;
22690;0.99488;64.5894;730.725;0.00448145;4.46573e-11;3.29226;799.606;
22700;0.994889;64.5873;730.735;0.00447157;4.41157e-11;3.28501;799.607;
22710;0.994898;64.5853;730.745;0.0044617;4.35805e-11;3.27777;799.607;
22720;0.994907;64.5833;730.754;0.00445186;4.30519e-11;3.27055;799.608;
22730;0.994916;64.5813;730.764;0.00444204;4.25297e-11;3.26334;799.608;
22740;0.994925;64.5793;730.774;0.00443223;4.20138e-11;3.25615;799.609;
22750;0.994934;64.5772;730.783;0.00442246;4.15042e-11;3.24898;799.609;
22760;0.994943;64.5752;730.793;0.0044127;4.10007e-11;3.24182;799.609;
22770;0.994952;64.5732;730.803;0.00440296;4.05034e-11;3.23468;799.61;
22780;0.994961;64.5712;730.812;0.00439325;4.00121e-11;3.22756;799.61;
22790;0.99497;64.5692;730.822;0.00438355;3.95267e-11;3.22044;799.611;
22800;0.994979;64.5673;730.831;0.00437388;3.90473e-11;3.21335;799.611;
22810;0.994988;64.5653;730.841;0.00436423;3.85736e-11;3.20627;799.611;
22820;0.994997;64.5633;730.85;0.0043546;3.81057e-11;3.19921;799.612;
22830;0.995006;64.5613;730.859;0.00434499;3.76435e-11;3.19216;799.612;
22840;0.995014;64.5593;730.869;0.00433541;3.71869e-11;3.18512;799.613;
22850;0.995023;64.5574;730.878;0.00432584;3.67358e-11;3.17811;799.613;
22860;0.995032;64.5554;730.888;0.0043163;3.62902e-11;3.1711;799.614;
22870;0.995041;64.5535;730.897;0.00430677;3.585e-11;3.16412;799.614;
22880;0.995049;64.5515;730.906;0.00429727;3.54151e-11;3.15715;799.614;
22890;0.995058;64.5496;730.916;0.00428779;3.49855e-11;3.15019;799.615;
22900;0.995067;64.5476;730.925;0.00427833;3.45611e-11;3.14325;799.615;
22910;0.995075;64.5457;730.934;0.00426889;3.41419e-11;3.13632;799.616;
22920;0.995084;64.5437;730.943;0.00425947;3.37277e-11;3.12941;799.616;
22930;0.995093;64.5418;730.953;0.00425007;3.33186e-11;3.12252;799.616;
22940;0.995101;64.5399;730.962;0.00424069;3.29144e-11;3.11564;799.617;
22950;0.99511;64.538;730.971;0.00423133;3.25152e-11;3.10877;799.617;
22960;0.995118;64.536;730.98;0.004222;3.21207e-11;3.10192;799.618;
22970;0.995127;64.5341;730.989;0.00421268;3.17311e-11;3.09509;799.618;
22980;0.995136;64.5322;730.999;0.00420339;3.13462e-11;3.08827;799.618;
22990;0.995144;64.5303;731.008;0.00419411;3.0966e-11;3.08146;799.619;
23000;0.995153;64.5284;731.017;0.00418486;3.05903e-11;3.07467;799.619;
23010;0.995161;64.5265;731.026;0.00417562;3.02192e-11;3.0679;799.62;
23020;0.995169;64.5246;731.035;0.00416641;2.98527e-11;3.06114;799.62;
23030;0.995178;64.5227;731.044;0.00415722;2.94905e-11;3.05439;799.62;
23040;0.995186;64.5208;731.053;0.00414804;2.91328e-11;3.04766;799.621;
23050;0.995195;64.519;731.062;0.00413889;2.87794e-11;3.04095;799.621;
23060;0.995203;64.5171;731.071;0.00412976;2.84303e-11;3.03425;799.622;
23070;0.995212;64.5152;731.08;0.00412064;2.80854e-11;3.02756;799.622;
23080;0.99522;64.5133;731.089;0.00411155;2.77447e-11;3.02089;799.622;
23090;0.995228;64.5115;731.098;0.00410248;2.74082e-11;3.01423;799.623;
23100;0.995237;64.5096;731.107;0.00409342;2.70757e-11;3.00759;799.623;
23110;0.995245;64.5078;731.115;0.00408439;2.67473e-11;3.00096;799.624;
23120;0.995253;64.5059;731.124;0.00407538;2.64228e-11;2.99435;799.624;
23130;0.995261;64.5041;731.133;0.00406639;2.61023e-11;2.98775;799.624;
23140;0.99527;64.5022;731.142;0.00405741;2.57856e-11;2.98117;799.625;
23150;0.995278;64.5004;731.151;0.00404846;2.54728e-11;2.9746;799.625;
23160;0.995286;64.4985;731.16;0.00403953;2.51638e-11;2.96804;799.625;
23170;0.995294;64.4967;731.168;0.00403061;2.48586e-11;2.9615;799.626;
23180;0.995302;64.4949;731.177;0.00402172;2.4557e-11;2.95498;799.626;
23190;0.995311;64.4931;731.186;0.00401284;2.42591e-11;2.94846;799.627;
23200;0.995319;64.4913;731.194;0.00400399;2.39649e-11;2.94197;799.627;
23210;0.995327;64.4894;731.203;0.00399515;2.36741e-11;2.93548;799.627;
23220;0.995335;64.4876;731.212;0.00398633;2.3387e-11;2.92901;799.628;
23230;0.995343;64.4858;731.22;0.00397754;2.31033e-11;2.92256;799.628;
23240;0.995351;64.484;731.229;0.00396876;2.2823e-11;2.91612;799.629;
23250;0.995359;64.4822;731.238;0.00396;2.25461e-11;2.90969;799.629;
23260;0.995367;64.4804;731.246;0.00395126;2.22726e-11;2.90328;799.629;
23270;0.995375;64.4786;731.255;0.00394254;2.20024e-11;2.89688;799.63;
23280;0.995383;64.4768;731.263;0.00393384;2.17355e-11;2.8905;799.63;
23290;0.995391;64.4751;731.272;0.00392516;2.14719e-11;2.88413;799.63;
23300;0.995399;64.4733;731.28;0.0039165;2.12114e-11;2.87777;799.631;
23310;0.995407;64.4715;731.289;0.00390786;2.09541e-11;2.87143;799.631;
23320;0.995415;64.4697;731.297;0.00389923;2.06999e-11;2.8651;799.632;
23330;0.995423;64.468;731.306;0.00389063;2.04488e-11;2.85878;799.632;
23340;0.995431;64.4662;731.314;0.00388204;2.02007e-11;2.85248;799.632;
23350;0.995438;64.4645;731.323;0.00387347;1.99557e-11;2.8462;799.633;
23360;0.995446;64.4627;731.331;0.00386493;1.97136e-11;2.83992;799.633;
23370;0.995454;64.4609;731.339;0.0038564;1.94744e-11;2.83367;799.633;
